country,points,price,province,region_1,taster_name,variety,is_red,is_white,is_rose,is_sparkling,is_dry,is_sweet,year,is_blend
France,85,15.0,Rhône Valley,Costières de Nîmes,Joe Czerwinski,Rhône-style White Blend,0,0,0,0,0,0,2010.0,1
Israel,90,40.0,Galilee,,Mike DeSimone,Syrah-Mourvèdre,1,1,0,0,0,0,2014.0,1
France,92,19.0,Alsace,Crémant d'Alsace,Anne Krebiehl MW,Sparkling Blend,0,0,0,0,1,0,,1
US,88,17.0,Washington,Snipes Mountain,Paul Gregutt,Chenin Blanc,0,0,0,0,0,0,2011.0,0
US,89,24.0,New York,North Fork of Long Island,Anna Lee C. Iijima,Chardonnay,0,1,0,0,0,1,2010.0,0
US,86,37.0,California,Sonoma County,,Red Blend,0,0,0,0,1,0,2010.0,1
France,89,450.0,Champagne,Champagne,Roger Voss,Champagne Blend,1,0,0,0,1,0,,1
Italy,88,20.0,Piedmont,Barbera d'Asti,Kerin O’Keefe,Barbera,1,0,0,0,0,0,2013.0,0
France,89,,Burgundy,Viré-Clessé,Roger Voss,Chardonnay,0,1,0,0,0,0,2008.0,0
Portugal,92,35.0,Douro,,Roger Voss,Sémillon,0,0,0,0,1,0,2013.0,0
Portugal,85,10.0,Alentejano,,Roger Voss,Portuguese Red,1,0,0,0,0,0,2015.0,0
Morocco,89,14.0,Zenata,,Mike DeSimone,Cabernet Sauvignon Grenache,1,0,0,0,0,0,2011.0,0
France,89,60.0,Provence,Côtes de Provence,Roger Voss,Rosé,0,0,0,0,0,0,2008.0,0
US,86,14.0,California,Clarksburg,Jim Gordon,Petite Sirah,0,0,0,0,0,0,2012.0,0
Italy,91,35.0,Southern Italy,Greco di Tufo,Kerin O’Keefe,Greco,0,0,0,0,1,0,2007.0,0
US,84,12.0,Washington,Columbia Valley (WA),Paul Gregutt,Cabernet Sauvignon,1,0,0,0,0,0,2007.0,0
Italy,89,20.0,Tuscany,Rosso di Montalcino,Kerin O’Keefe,Sangiovese,1,1,0,0,0,0,2011.0,0
Italy,89,40.0,Southern Italy,Taurasi,Kerin O’Keefe,Aglianico,0,0,0,0,0,0,2011.0,0
US,85,12.0,Washington,Columbia Valley (WA),Paul Gregutt,Sauvignon Blanc,0,0,0,0,0,0,2001.0,0
US,84,30.0,California,Paso Robles,,Rhône-style Red Blend,0,0,0,0,0,1,2004.0,1
Italy,91,22.0,Veneto,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,Glera,0,1,0,0,0,0,,0
Spain,88,30.0,Northern Spain,Ribera del Duero,Michael Schachner,Tempranillo,1,0,0,0,0,0,2006.0,0
France,91,20.0,Bordeaux,Médoc,Roger Voss,Bordeaux-style Red Blend,0,0,0,0,0,0,2014.0,1
France,91,,Bordeaux,Saint-Émilion,Roger Voss,Bordeaux-style Red Blend,0,0,0,0,0,1,2010.0,1
US,91,19.0,California,Mendocino County,Jim Gordon,Zinfandel,1,0,0,0,0,1,2013.0,0
Italy,88,32.0,Piedmont,Barbera d'Asti Superiore,Kerin O’Keefe,Barbera,1,0,0,0,0,0,2010.0,0
US,93,58.0,California,Anderson Valley,Jim Gordon,Pinot Noir,0,0,0,0,0,0,2013.0,0
Portugal,91,35.0,Vinho Verde,,Roger Voss,Alvarinho,0,0,0,0,0,0,2013.0,0
US,85,13.0,California,California,Jim Gordon,Red Blend,1,0,0,0,0,0,,1
Italy,89,60.0,Tuscany,Brunello di Montalcino,Kerin O’Keefe,Sangiovese,1,0,0,0,0,1,2009.0,0
,88,23.0,,,Jeff Jenssen,Melnik,1,0,0,0,0,0,2013.0,0
France,90,18.0,Burgundy,Saint-Véran,Roger Voss,Chardonnay,0,0,0,0,0,0,2012.0,0
US,89,35.0,Washington,Washington,Sean P. Sullivan,Rhône-style Red Blend,1,0,0,0,0,0,2011.0,1
US,85,16.0,California,Russian River Valley,Paul Gregutt,Zinfandel,0,0,0,0,0,0,1998.0,0
Italy,90,55.0,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,0,0,0,0,0,0,2008.0,0
Italy,89,45.0,Piedmont,Barbaresco,Kerin O’Keefe,Nebbiolo,1,1,0,0,0,0,2012.0,0
Chile,86,14.0,Colchagua Valley,,Michael Schachner,Cabernet Sauvignon,1,0,0,0,1,0,2013.0,0
Italy,89,52.0,Northeastern Italy,Alto Adige,,Sauvignon,0,0,0,0,0,0,2009.0,0
France,91,26.0,Beaujolais,Fleurie,Roger Voss,Gamay,0,0,0,0,0,0,2015.0,0
Italy,85,30.0,Sicily & Sardinia,Sicilia,Kerin O’Keefe,Nero d'Avola,1,0,0,0,0,1,2008.0,0
Portugal,93,125.0,Port,,Roger Voss,Port,0,0,0,0,1,0,0.0,0
US,88,38.0,California,Red Hills Lake County,Jim Gordon,Cabernet Sauvignon,0,0,0,0,0,0,2011.0,0
Argentina,87,15.0,Mendoza Province,Mendoza,Michael Schachner,Red Blend,0,0,0,0,0,0,2011.0,1
France,88,20.0,Bordeaux,Médoc,Roger Voss,Bordeaux-style Red Blend,1,0,0,0,0,0,2014.0,1
US,86,35.0,America,,Virginie Boone,Syrah,0,0,0,0,0,0,,0
France,86,25.0,Bordeaux,Francs Côtes de Bordeaux,Roger Voss,Bordeaux-style Red Blend,0,0,0,0,0,0,2012.0,1
Italy,88,35.0,Tuscany,Morellino di Scansano,Kerin O’Keefe,Red Blend,1,0,0,0,1,0,2011.0,1
US,94,45.0,Oregon,Willamette Valley,Paul Gregutt,Pinot Noir,0,0,1,0,0,0,2014.0,0
Argentina,87,16.0,Mendoza Province,Mendoza,Michael Schachner,Malbec,0,0,0,0,0,0,2016.0,0
Italy,85,35.0,Veneto,Veneto,,Sparkling Blend,0,0,0,0,0,0,2004.0,1
New Zealand,90,20.0,Marlborough,,Joe Czerwinski,Sauvignon Blanc,0,1,0,0,0,0,2015.0,0
Chile,90,19.0,Casablanca Valley,,Michael Schachner,Sauvignon Blanc,0,0,0,0,0,0,2014.0,0
France,89,82.0,Champagne,Champagne,Roger Voss,Champagne Blend,0,0,0,0,1,0,,1
US,86,50.0,California,Dry Creek Valley,,Red Blend,0,0,0,0,1,0,2010.0,1
Austria,93,65.0,Kremstal,,Anne Krebiehl MW,Grüner Veltliner,0,0,0,0,0,0,2013.0,0
US,86,29.0,California,Napa Valley,,Syrah,0,0,0,0,0,0,2005.0,0
US,89,20.0,California,Santa Barbara County,Matt Kettmann,Chardonnay,0,0,0,0,0,0,2015.0,0
US,84,23.0,California,Monterey County,,Chardonnay,0,0,0,0,0,0,2007.0,0
France,84,14.0,Burgundy,Coteaux Bourguignons,Roger Voss,Pinot Noir-Gamay,1,0,0,0,0,0,2014.0,1
Italy,88,50.0,Tuscany,Toscana,Kerin O’Keefe,Red Blend,1,1,0,0,0,0,2013.0,1
Portugal,87,25.0,Douro,,Roger Voss,Portuguese Red,0,0,0,0,0,0,2015.0,0
France,89,,Loire Valley,Chinon,Roger Voss,Cabernet Franc,1,0,0,0,1,0,2011.0,0
Spain,88,19.0,Galicia,Ribeira Sacra,Michael Schachner,Mencía,0,0,0,0,0,0,2014.0,0
US,85,32.0,California,Santa Barbara County,,Petit Verdot,0,0,0,0,0,0,2007.0,0
US,88,26.0,California,Carneros,,Pinot Noir,1,0,0,0,0,1,2009.0,0
Italy,90,,Veneto,Amarone della Valpolicella,Kerin O’Keefe,Red Blend,1,0,0,0,1,0,2007.0,1
US,86,42.0,Washington,Horse Heaven Hills,Sean P. Sullivan,Cabernet Franc,0,0,0,0,0,0,2010.0,0
France,88,20.0,Loire Valley,Sancerre,Roger Voss,Sauvignon Blanc,0,0,0,0,0,0,2015.0,0
Canada,88,40.0,British Columbia,Okanagan Valley,Paul Gregutt,Cabernet Sauvignon-Syrah,1,0,0,0,0,0,2013.0,1
France,94,103.0,Burgundy,Meursault,Roger Voss,Chardonnay,0,0,0,0,0,0,2014.0,0
US,87,120.0,California,Sonoma Coast,,Pinot Noir,0,0,0,0,1,0,2011.0,0
France,88,,Burgundy,Nuits-St.-Georges,Roger Voss,Pinot Noir,1,0,0,0,0,0,2005.0,0
Portugal,85,7.0,Lisboa,,Roger Voss,Portuguese Red,1,0,0,0,0,0,2016.0,0
Italy,92,42.0,Central Italy,Umbria,,Moscato,0,1,0,0,1,0,2006.0,0
US,88,15.0,California,Mendocino County,Jim Gordon,Viognier,0,0,0,0,0,0,2015.0,0
Italy,88,19.0,Veneto,Prosecco di Conegliano e Valdobbiadene,,Prosecco,0,0,0,0,1,0,,0
France,91,26.0,Provence,Côtes de Provence,Roger Voss,Rosé,0,0,0,0,0,0,2015.0,0
US,90,36.0,California,Carneros,Virginie Boone,Chardonnay,0,0,0,0,0,0,2013.0,0
US,90,45.0,Washington,Columbia Valley (WA),Paul Gregutt,Red Blend,0,0,0,0,0,0,2011.0,1
US,90,15.0,Washington,Columbia Valley (WA),Sean P. Sullivan,Chenin Blanc,0,0,0,0,1,0,0.0,0
Germany,92,28.0,Mosel,,Anna Lee C. Iijima,Riesling,0,0,0,0,0,0,2014.0,0
US,96,195.0,California,Napa Valley,,Cabernet Sauvignon,0,0,0,0,0,0,2008.0,0
US,88,20.0,Oregon,Walla Walla Valley (OR),Paul Gregutt,Red Blend,1,0,0,0,0,0,2007.0,1
Austria,88,15.0,Vienna,,Anne Krebiehl MW,Zweigelt,1,0,0,0,0,0,2014.0,0
US,89,14.0,California,California,Jim Gordon,Chardonnay,0,0,0,0,0,0,2013.0,0
New Zealand,87,27.0,Marlborough,,,Pinot Noir,1,0,0,0,0,0,2015.0,0
Argentina,93,41.0,Mendoza Province,Valle de Uco,Michael Schachner,Red Blend,1,0,0,0,0,0,2014.0,1
France,88,19.0,Burgundy,Mâcon-Villages,Roger Voss,Chardonnay,0,1,0,0,0,0,2014.0,0
US,85,10.0,California,California,Jim Gordon,Chardonnay,0,0,0,0,0,1,2015.0,0
Portugal,88,20.0,Lisboa,,Roger Voss,Portuguese Red,1,0,0,0,1,0,2015.0,0
US,94,80.0,California,Howell Mountain,,Cabernet Sauvignon,0,0,0,0,0,0,2007.0,0
US,90,22.0,Washington,Columbia Valley (WA),Sean P. Sullivan,Cabernet Sauvignon,1,0,0,0,0,0,2015.0,0
France,91,,Burgundy,Pouilly-Fuissé,Roger Voss,Chardonnay,0,0,0,0,0,0,2014.0,0
US,86,49.0,California,Russian River Valley,Virginie Boone,Tempranillo,1,0,0,0,1,0,2013.0,0
Portugal,84,9.0,Lisboa,,Roger Voss,Portuguese White,0,0,0,0,0,0,2011.0,0
Argentina,86,16.0,Mendoza Province,Mendoza,Michael Schachner,Chardonnay,0,1,0,0,0,0,2011.0,0
US,92,85.0,Oregon,Oregon,Paul Gregutt,Red Blend,1,0,0,0,0,0,2014.0,1
US,86,11.0,New York,Finger Lakes,Anna Lee C. Iijima,Cabernet Franc,1,0,1,0,1,1,2011.0,0
Italy,87,24.0,Tuscany,Vernaccia di San Gimignano,Kerin O’Keefe,Vernaccia,0,0,0,0,0,0,2014.0,0
France,97,476.0,Burgundy,Chevalier-Montrachet,Roger Voss,Chardonnay,0,0,0,0,0,0,2013.0,0
Italy,87,48.0,Southern Italy,Terre del Volturno,Kerin O’Keefe,Pallagrello Bianco,0,1,0,0,0,0,2012.0,0
Italy,87,50.0,Piedmont,Barbaresco,Kerin O’Keefe,Nebbiolo,0,0,0,0,1,0,2013.0,0
US,93,30.0,California,Green Valley,,Pinot Noir,0,0,0,0,0,0,1999.0,0
Italy,88,45.0,Piedmont,Barolo,,Nebbiolo,1,0,0,0,0,0,2008.0,0
Italy,95,45.0,Sicily & Sardinia,Etna,Kerin O’Keefe,Carricante,0,1,0,0,0,0,2010.0,0
Germany,82,18.0,Baden,,Joe Czerwinski,Pinot Gris,0,0,0,0,0,0,2005.0,0
US,87,60.0,California,Mt. Harlan,,Pinot Noir,0,0,0,0,1,0,2005.0,0
Italy,86,,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,0,0,0,0,0,0,2003.0,0
US,84,11.0,California,California,,Cabernet Sauvignon,1,0,0,0,1,0,2005.0,0
US,88,20.0,Oregon,Chehalem Mountains,Paul Gregutt,Grüner Veltliner,0,0,0,0,0,0,2015.0,0
US,91,23.0,California,Mendocino,Jim Gordon,Cabernet Sauvignon,1,0,0,0,0,0,2014.0,0
France,87,34.0,Alsace,Alsace,Roger Voss,Gewürztraminer,0,0,0,0,0,0,2012.0,0
France,86,15.0,Provence,Côtes de Provence,,Rosé,0,0,0,0,0,0,2009.0,0
Chile,87,14.0,Casablanca Valley,,Michael Schachner,Pinot Noir,0,0,0,0,0,0,2015.0,0
US,93,50.0,Oregon,Willamette Valley,Paul Gregutt,Chardonnay,0,0,0,0,0,0,2014.0,0
US,89,36.0,California,Central Coast,Matt Kettmann,Red Blend,1,0,0,0,1,0,2013.0,1
Italy,90,35.0,Central Italy,Verdicchio dei Castelli di Jesi Classico Superiore,Kerin O’Keefe,Verdicchio,0,0,0,0,0,0,2011.0,0
US,86,10.0,California,California,,Syrah,1,0,0,0,1,0,2012.0,0
Portugal,83,8.0,Alentejano,,Roger Voss,Portuguese Red,0,0,0,0,0,0,2013.0,0
Italy,87,19.0,Tuscany,Chianti,,Sangiovese,0,0,0,0,0,0,2009.0,0
US,84,24.0,California,Santa Cruz Mountains,,Chardonnay,0,0,0,0,1,0,2010.0,0
US,85,40.0,California,Carneros,,Pinot Noir,0,0,0,0,0,0,2007.0,0
US,86,23.0,California,Sta. Rita Hills,Matt Kettmann,Pinot Noir,1,0,0,0,0,0,2014.0,0
South Africa,85,10.0,Western Cape,,Lauren Buzzeo,Chenin Blanc,0,0,0,0,0,0,2015.0,0
US,88,32.0,California,Paso Robles,Matt Kettmann,Sangiovese,1,0,0,0,1,0,2013.0,0
France,91,35.0,Rhône Valley,Châteauneuf-du-Pape,Joe Czerwinski,Rhône-style Red Blend,1,0,0,0,0,0,2010.0,1
US,84,19.0,California,Paso Robles,,Chardonnay,0,1,0,0,1,0,2006.0,0
Argentina,81,10.0,Mendoza Province,Mendoza,Michael Schachner,Bonarda,0,0,0,0,0,0,2009.0,0
US,83,45.0,California,Sonoma Valley,,Zinfandel,0,0,0,0,0,0,2005.0,0
US,86,65.0,California,Calistoga,Virginie Boone,Petite Sirah,0,0,0,0,1,0,2012.0,0
US,86,8.0,California,California,Jim Gordon,Zinfandel,0,0,0,0,0,1,2012.0,0
Australia,87,19.0,South Australia,McLaren Vale,Joe Czerwinski,Grenache,0,0,0,0,0,0,2008.0,0
US,85,20.0,Washington,Horse Heaven Hills,Paul Gregutt,Cabernet Franc,1,0,0,0,0,0,2007.0,0
Spain,87,16.0,Catalonia,Cava,Michael Schachner,Sparkling Blend,0,1,0,0,1,0,,1
US,87,24.0,California,Dry Creek Valley,,Red Blend,0,0,0,0,1,0,2006.0,1
Argentina,92,31.0,Mendoza Province,Tupungato,Michael Schachner,Red Blend,1,0,0,0,0,0,2014.0,1
US,88,12.0,California,California,Jim Gordon,Pinot Noir,1,0,0,0,0,0,2013.0,0
US,87,17.0,California,Paso Robles,Matt Kettmann,Cabernet Sauvignon,1,0,0,0,0,0,2014.0,0
Italy,91,85.0,Piedmont,Barbaresco,,Nebbiolo,1,0,0,0,1,0,2004.0,0
Chile,87,15.0,Colchagua Valley,,Michael Schachner,Carmenère,0,0,0,0,0,0,2014.0,0
France,89,20.0,Beaujolais,Juliénas,Roger Voss,Gamay,0,0,0,0,0,0,2012.0,0
Chile,89,19.0,Maipo Valley,,Michael Schachner,Cabernet Sauvignon,1,0,0,0,0,0,2011.0,0
Italy,90,120.0,Piedmont,Barolo,Kerin O’Keefe,Nebbiolo,1,0,0,0,0,0,2010.0,0
Israel,89,17.0,Galilee,,Mike DeSimone,Merlot,0,0,0,0,0,0,2012.0,0
US,92,31.0,California,California,Matt Kettmann,Pinot Noir,0,0,0,0,0,0,2012.0,0
Italy,91,42.0,Northeastern Italy,Isonzo del Friuli,Kerin O’Keefe,White Blend,0,1,0,0,0,0,2015.0,1
Georgia,83,10.0,Georgia,,Anna Lee C. Iijima,Sparkling Blend,0,1,0,0,1,0,0.0,1
France,91,18.0,Southwest France,Cahors,Roger Voss,Malbec-Merlot,0,0,0,0,0,0,2008.0,1
Spain,92,53.0,Northern Spain,Rioja,Michael Schachner,Tempranillo,0,0,0,0,1,0,2013.0,0
Italy,90,,Tuscany,Toscana,,Red Blend,0,0,0,0,0,0,2011.0,1
US,92,28.0,California,Santa Barbara County,Matt Kettmann,Rosé,0,0,1,0,0,1,2016.0,0
Italy,87,21.0,Sicily & Sardinia,Sicilia,,Shiraz,0,0,0,0,0,1,2005.0,0
Portugal,88,12.0,Bairrada,,Roger Voss,Arinto,0,0,0,0,0,0,2014.0,0
US,88,18.0,California,Alexander Valley,Virginie Boone,Merlot,1,0,0,0,0,0,2012.0,0
US,92,50.0,Oregon,Chehalem Mountains,Paul Gregutt,Pinot Noir,0,0,0,0,0,0,2014.0,0
US,88,22.0,Washington,Columbia Valley (WA),Paul Gregutt,Riesling,0,0,0,0,1,0,2011.0,0
Portugal,85,,Port,,Roger Voss,Port,0,0,0,0,0,1,0.0,0
Italy,87,35.0,Northeastern Italy,Alto Adige,,Müller-Thurgau,0,1,0,0,0,0,2010.0,1
US,87,32.0,California,Santa Barbara County,,Syrah,1,0,0,0,0,0,2005.0,0
France,92,99.0,Southwest France,Saint-Mont,Roger Voss,Red Blend,1,0,0,0,0,0,2014.0,1
Spain,87,13.0,Catalonia,Catalunya,Michael Schachner,Xarel-lo,0,1,0,0,0,0,2015.0,0
France,97,886.0,Burgundy,Montrachet,Roger Voss,Chardonnay,0,0,0,0,0,0,2014.0,0
US,87,22.0,Oregon,Willamette Valley,Paul Gregutt,Riesling,0,1,0,0,0,0,2013.0,0
Spain,92,50.0,Central Spain,Dominio de Valdepusa,Michael Schachner,Graciano,1,0,0,0,0,0,2011.0,0
US,88,60.0,Washington,Washington,Sean P. Sullivan,Cabernet Sauvignon,0,0,0,0,1,1,2009.0,0
Italy,87,50.0,Northeastern Italy,Alto Adige,Kerin O’Keefe,Sauvignon,0,0,0,0,0,0,2011.0,0
Italy,90,11.0,Veneto,Prosecco di Conegliano,Michael Schachner,Champagne Blend,0,0,0,0,1,0,,1
France,90,17.0,Loire Valley,Muscadet Sèvre et Maine,Roger Voss,Melon,0,0,0,0,0,0,2016.0,0
Italy,92,66.0,Piedmont,Roero,Kerin O’Keefe,Nebbiolo,1,0,0,0,0,0,2012.0,0
Portugal,84,8.0,Tejo,,Roger Voss,Rosé,1,0,0,0,0,0,2015.0,0
Spain,86,15.0,Northern Spain,Rioja,Michael Schachner,Red Blend,0,0,0,0,0,0,2012.0,1
US,88,12.0,Washington,Columbia Valley (WA),Paul Gregutt,Merlot,1,0,0,0,0,0,2012.0,0
Italy,89,25.0,Piedmont,Barbera d'Asti Superiore,Kerin O’Keefe,Barbera,1,0,0,0,0,0,2014.0,0
US,88,24.0,California,Potter Valley,Jim Gordon,Pinot Noir,1,0,0,0,0,0,2015.0,0
France,93,24.0,Southwest France,Cahors,Roger Voss,Malbec,1,0,0,0,0,0,2014.0,0
US,89,22.0,California,Mendocino County,Jim Gordon,Rosé,0,0,0,0,0,0,2016.0,0
US,90,24.0,California,Anderson Valley,Jim Gordon,Pinot Gris,0,0,0,0,0,0,2013.0,0
France,86,14.0,Bordeaux,Bordeaux,Roger Voss,Bordeaux-style Red Blend,1,0,0,0,1,0,2012.0,1
France,89,28.0,Provence,Côtes de Provence,Roger Voss,Rosé,1,0,0,0,0,0,2013.0,0
France,93,,Bordeaux,Saint-Julien,Roger Voss,Bordeaux-style Red Blend,0,0,0,0,0,0,2011.0,1
Chile,88,12.0,Colchagua Valley,,Michael Schachner,Sauvignon Blanc,0,0,0,0,0,0,2011.0,0
US,88,28.0,California,Arroyo Seco,Matt Kettmann,Rhône-style Red Blend,1,0,0,0,0,0,2014.0,1
US,92,35.0,Washington,Columbia Valley (WA),Sean P. Sullivan,Rhône-style Red Blend,1,0,0,0,0,0,2014.0,1
France,84,14.0,Alsace,Alsace,Roger Voss,Pinot Gris,0,0,0,0,0,1,2013.0,0
Australia,83,6.0,Australia Other,South Eastern Australia,Joe Czerwinski,Chardonnay,0,0,0,0,0,1,2001.0,0
Italy,88,70.0,Piedmont,Barolo,Kerin O’Keefe,Nebbiolo,1,0,0,0,1,0,2013.0,0
France,91,,Bordeaux,Pessac-Léognan,Roger Voss,Bordeaux-style Red Blend,0,0,0,0,0,0,2013.0,1
US,88,22.0,California,Sonoma County,,Sparkling Blend,0,0,0,1,1,0,,1
US,83,26.0,California,Paso Robles,,Zinfandel,0,0,0,0,0,1,2004.0,0
US,93,55.0,California,Carneros,,Chardonnay,0,0,0,0,0,0,2009.0,0
Australia,90,16.0,Victoria,Victoria,Joe Czerwinski,Shiraz,1,0,0,0,0,0,2013.0,0
Italy,87,15.0,Tuscany,Rosso di Montepulciano,Kerin O’Keefe,Red Blend,1,1,0,0,0,0,2014.0,1
US,88,15.0,California,Santa Ynez Valley,,Sauvignon Blanc,0,1,0,0,1,0,2011.0,0
US,92,23.0,California,Santa Cruz Mountains,,Chardonnay,0,0,0,0,0,0,2001.0,0
France,89,,Bordeaux,Pauillac,Roger Voss,Bordeaux-style Red Blend,0,0,0,0,0,0,2013.0,1
US,90,135.0,California,Oakville,,Cabernet Sauvignon,1,0,0,0,1,0,2009.0,0
US,93,40.0,California,Santa Maria Valley,Matt Kettmann,Pinot Noir,0,0,0,0,0,0,2013.0,0
Portugal,84,8.0,Vinho Verde,,Roger Voss,Portuguese White,0,0,0,0,0,1,,0
Italy,91,85.0,Sicily & Sardinia,Contessa Entellina,Kerin O’Keefe,Red Blend,1,1,0,0,0,0,2008.0,1
Italy,88,46.0,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,0,0,0,0,0,0,2008.0,0
France,89,,Southwest France,Fronton,Roger Voss,Negrette,1,0,0,0,0,0,2013.0,0
US,89,35.0,Washington,Columbia Valley (WA),Paul Gregutt,Syrah,0,0,0,0,0,0,2011.0,0
Austria,90,,Kremstal,,Anne Krebiehl MW,Grüner Veltliner,0,0,0,0,0,0,2015.0,0
Spain,83,12.0,Catalonia,Cava,Michael Schachner,Trepat,0,0,0,0,0,0,,0
US,84,16.0,California,Paso Robles,,Syrah,0,0,0,0,0,0,2007.0,0
US,86,59.0,California,Santa Lucia Highlands,,Pinot Noir,0,0,0,0,1,0,2008.0,0
Germany,93,66.0,Nahe,,Anna Lee C. Iijima,Riesling,0,0,0,0,1,0,2010.0,0
France,91,26.0,Southwest France,Madiran,Roger Voss,Red Blend,1,0,0,0,0,0,2010.0,1
US,87,50.0,California,Mendocino Ridge,,Pinot Noir,0,0,0,0,0,1,2009.0,0
US,86,29.0,California,Santa Cruz Mountains,,Pinot Noir,0,0,0,0,0,0,2011.0,0
Spain,88,18.0,Northern Spain,Valdeorras,Michael Schachner,Godello,0,0,0,0,0,0,2012.0,0
US,89,42.0,California,Santa Lucia Highlands,,Pinot Noir,0,0,0,0,0,0,2000.0,0
Argentina,91,16.0,Mendoza Province,Mendoza,Michael Schachner,Red Blend,1,0,0,0,0,0,2008.0,1
US,89,25.0,California,Arroyo Seco,Matt Kettmann,Sauvignon Blanc,0,1,0,0,0,0,2013.0,0
Israel,92,29.0,Galilee,,Mike DeSimone,Merlot,1,0,0,0,1,0,2010.0,0
Argentina,88,50.0,Mendoza Province,Valle de Uco,Michael Schachner,Malbec,0,0,0,0,0,0,2013.0,0
France,86,19.0,France Other,Vin Mousseux,Roger Voss,Malbec,0,1,0,0,0,0,,0
France,90,56.0,Champagne,Champagne,Roger Voss,Chardonnay,0,1,0,0,0,0,2006.0,0
US,92,65.0,California,Rutherford,Virginie Boone,Cabernet Sauvignon,1,0,0,0,0,0,2013.0,0
US,91,70.0,California,Russian River Valley,,Pinot Noir,1,0,0,0,0,0,2010.0,0
US,84,28.0,Oregon,Rogue Valley,Paul Gregutt,Claret,1,0,0,0,0,0,2012.0,0
Chile,83,8.0,Central Valley,,Michael Schachner,Malbec,0,0,0,0,0,0,2014.0,0
Argentina,89,30.0,Mendoza Province,Tupungato,Michael Schachner,Pinot Noir,1,0,0,0,1,0,2015.0,0
US,91,48.0,California,Sonoma Coast,Virginie Boone,Chardonnay,0,0,0,0,0,0,2014.0,0
France,86,,Burgundy,Pouilly-Fuissé,Roger Voss,Chardonnay,0,0,0,0,0,0,2012.0,0
Italy,88,21.0,Lombardy,Lugana,Kerin O’Keefe,Turbiana,0,0,0,0,0,0,2015.0,0
US,84,38.0,California,Paso Robles,,Grenache,1,0,0,0,0,1,2007.0,0
US,82,35.0,California,Russian River Valley,Virginie Boone,Pinot Noir,0,0,0,0,0,0,2013.0,0
US,85,36.0,California,Sonoma Valley,,Sangiovese,0,0,0,0,0,0,2010.0,0
Chile,88,18.0,Rapel Valley,,Michael Schachner,Carmenère,1,0,0,0,0,0,2006.0,0
Portugal,91,35.0,Dão,,Roger Voss,Portuguese Red,0,0,0,0,1,0,2007.0,0
US,91,34.0,California,Russian River Valley,Virginie Boone,Zinfandel,0,0,0,0,0,0,2013.0,0
Austria,92,25.0,Niederösterreich,,Roger Voss,Grüner Veltliner,0,0,0,0,0,0,2006.0,0
US,92,22.0,Oregon,Dundee Hills,Paul Gregutt,Pinot Gris,0,0,0,0,0,0,2011.0,0
Portugal,89,7.0,Terras do Dão,,Roger Voss,Portuguese Red,0,0,0,0,0,1,2013.0,0
Spain,88,14.0,Catalonia,Cava,Michael Schachner,Sparkling Blend,0,0,0,0,1,0,,1
Italy,90,30.0,Sicily & Sardinia,Sicilia,Kerin O’Keefe,Frappato,1,1,0,0,0,0,2013.0,0
US,91,30.0,California,Sierra Foothills,Jim Gordon,Cabernet Sauvignon,0,0,0,0,0,0,2013.0,0
Italy,88,20.0,Veneto,Valpolicella Classico Superiore Ripasso,Kerin O’Keefe,Red Blend,1,1,0,0,0,0,2015.0,1
France,93,80.0,Champagne,Champagne,Roger Voss,Champagne Blend,1,0,0,0,0,0,,1
France,89,61.0,Southwest France,Vin de Pays du Comté Tolosan,Roger Voss,Chenin Blanc,0,1,0,0,0,0,2005.0,0
France,87,15.0,Alsace,Alsace,Roger Voss,Riesling,0,0,0,0,0,0,2012.0,0
France,86,15.0,Southwest France,Cahors,Roger Voss,Malbec,0,0,0,0,0,0,2009.0,0
New Zealand,90,35.0,Marlborough,,Joe Czerwinski,Pinot Noir,1,0,0,0,0,0,2011.0,0
Australia,90,30.0,South Australia,Barossa Valley,Joe Czerwinski,Malbec,1,0,0,0,0,0,2008.0,0
South Africa,90,20.0,Swartland,,Lauren Buzzeo,Red Blend,1,0,0,0,0,0,2009.0,1
Germany,87,15.0,Rheinhessen,,Anna Lee C. Iijima,Gewürztraminer,0,0,0,0,1,0,2013.0,0
US,93,30.0,California,Sonoma Mountain,,Cabernet Sauvignon,0,0,0,0,0,0,2009.0,0
Italy,86,19.0,Tuscany,Vernaccia di San Gimignano,,Vernaccia,0,0,0,0,0,0,2007.0,0
Italy,93,28.0,Sicily & Sardinia,Etna,Kerin O’Keefe,Red Blend,1,0,0,0,0,0,2014.0,1
Spain,81,12.0,Northern Spain,Cariñena,Michael Schachner,Garnacha Blanca,0,1,0,0,0,0,2015.0,0
Italy,87,20.0,Northwestern Italy,Colli di Luni,,Vermentino,0,0,0,0,0,0,2009.0,0
US,87,12.0,New York,Finger Lakes,Anna Lee C. Iijima,Riesling,0,0,0,0,0,1,2009.0,0
Italy,92,85.0,Piedmont,Barolo,Kerin O’Keefe,Nebbiolo,0,0,0,0,0,0,2011.0,0
Germany,91,20.0,Pfalz,,Anna Lee C. Iijima,Riesling,0,0,0,0,1,0,2014.0,0
France,87,13.0,Loire Valley,Muscadet Sèvre et Maine,Roger Voss,Melon,0,0,0,0,0,0,2012.0,0
