country,province,region_1,variety,price,year,taster_name,is_red,is_white,is_rose,is_sparkling,is_dry,is_sweet,is_blend
3.0,33.0,55.0,3.0,60.0,2007.0,3.0,0,0,0,0,0,1,0
7.0,10.0,196.0,10.0,29.0,2011.0,8.0,1,0,0,0,0,0,0
5.0,11.0,173.0,12.0,15.0,2011.0,3.0,1,0,0,0,0,0,1
8.0,19.0,80.0,53.0,13.0,2007.0,6.0,0,0,1,0,1,1,0
7.0,10.0,17.0,10.0,25.0,2014.0,8.0,1,0,0,0,0,0,0
10.0,127.0,55.0,12.0,90.0,2006.0,6.0,0,0,0,0,1,1,1
1.0,9.0,249.0,9.0,26.0,2012.0,7.0,0,0,0,0,0,0,1
11.0,97.0,238.0,8.0,11.0,2008.0,5.0,0,0,0,0,0,0,0
7.0,22.0,29.0,27.0,25.0,2005.0,0.0,0,0,0,0,0,0,0
13.0,36.0,55.0,28.0,27.0,2009.0,4.0,0,0,0,0,0,0,0
13.0,36.0,55.0,28.0,21.0,2009.0,4.0,1,0,0,0,0,0,0
13.0,36.0,55.0,11.0,21.0,2013.0,15.0,0,0,1,0,0,0,0
14.0,68.0,55.0,24.0,49.0,2014.0,16.0,0,0,0,0,0,0,0
1.0,9.0,446.0,28.0,48.0,2008.0,0.0,0,0,0,0,0,1,0
5.0,13.0,427.0,13.0,15.0,2013.0,3.0,1,0,0,0,0,0,0
1.0,9.0,55.0,26.0,32.0,2016.0,12.0,0,1,0,0,0,0,0
7.0,62.0,236.0,225.0,25.0,2015.0,8.0,0,0,0,0,0,0,0
7.0,40.0,527.0,42.0,19.0,2007.0,0.0,0,0,0,0,0,0,0
1.0,1.0,86.0,30.0,30.0,2014.0,1.0,0,0,0,0,0,0,0
5.0,11.0,398.0,88.0,18.0,2011.0,3.0,0,0,0,0,0,0,1
5.0,11.0,364.0,11.0,25.0,2014.0,3.0,0,0,0,0,0,0,0
1.0,9.0,20.0,17.0,18.0,2015.0,9.0,1,0,0,0,0,1,0
3.0,3.0,55.0,61.0,15.0,2015.0,3.0,0,0,0,0,0,0,0
1.0,1.0,1.0,12.0,28.0,2009.0,11.0,1,0,0,0,0,0,1
1.0,9.0,528.0,1.0,38.0,2006.0,0.0,0,0,0,0,0,0,0
1.0,9.0,89.0,181.0,17.0,2012.0,0.0,0,0,0,0,1,0,0
1.0,9.0,174.0,8.0,15.0,2014.0,9.0,0,0,0,0,0,0,0
5.0,8.0,40.0,6.0,45.0,2015.0,3.0,1,0,0,0,0,0,0
5.0,37.0,71.0,96.0,18.0,2014.0,16.0,0,0,0,0,0,0,0
1.0,9.0,50.0,8.0,44.0,2006.0,0.0,0,0,0,0,0,0,0
5.0,37.0,71.0,96.0,18.0,2014.0,16.0,0,0,0,0,0,0,0
9.0,69.0,55.0,24.0,292.0,2009.0,5.0,0,0,0,0,1,1,0
13.0,36.0,55.0,18.0,19.0,2011.0,4.0,1,0,0,0,0,1,1
1.0,9.0,246.0,18.0,28.0,2005.0,0.0,0,0,0,0,0,1,1
10.0,21.0,55.0,6.0,18.0,2011.0,6.0,1,0,0,0,0,0,0
1.0,9.0,75.0,6.0,32.0,2013.0,9.0,1,0,0,0,0,0,0
1.0,9.0,183.0,17.0,30.0,2013.0,7.0,0,0,0,0,0,0,0
5.0,37.0,71.0,159.0,34.0,2014.0,16.0,0,0,0,0,1,0,0
1.0,9.0,50.0,6.0,50.0,2013.0,12.0,1,0,0,0,0,0,0
11.0,23.0,27.0,8.0,15.0,2014.0,5.0,0,0,0,0,0,0,0
1.0,9.0,53.0,1.0,15.0,2008.0,12.0,0,0,0,0,0,1,0
1.0,1.0,225.0,6.0,30.0,2011.0,11.0,1,0,0,0,0,0,0
7.0,22.0,439.0,23.0,23.0,2008.0,0.0,1,0,0,0,0,1,0
14.0,75.0,55.0,6.0,57.0,2011.0,16.0,0,1,0,0,0,0,0
1.0,9.0,105.0,8.0,55.0,2015.0,9.0,0,0,0,0,0,0,0
1.0,9.0,38.0,85.0,11.0,2006.0,0.0,0,1,0,0,1,0,0
1.0,9.0,188.0,25.0,14.0,2013.0,7.0,0,0,0,0,0,0,0
5.0,11.0,173.0,12.0,12.0,2013.0,3.0,1,0,0,0,0,0,1
1.0,9.0,30.0,67.0,29.0,2009.0,0.0,0,0,0,0,1,1,0
1.0,9.0,55.0,17.0,20.0,2014.0,12.0,0,0,0,0,0,0,0
1.0,9.0,8.0,8.0,15.0,2006.0,0.0,0,0,0,0,1,0,0
8.0,19.0,190.0,19.0,14.0,2008.0,6.0,0,0,0,0,0,0,0
9.0,65.0,55.0,24.0,26.0,2012.0,13.0,0,1,0,0,1,0,0
1.0,9.0,157.0,8.0,35.0,2005.0,0.0,0,0,0,0,0,0,0
5.0,18.0,529.0,11.0,22.0,2016.0,3.0,1,0,0,0,0,0,0
5.0,37.0,71.0,41.0,16.0,2007.0,0.0,0,0,0,0,0,0,0
6.0,7.0,4.0,26.0,15.0,2009.0,6.0,0,0,0,0,0,0,0
8.0,86.0,205.0,118.0,12.0,2011.0,6.0,0,0,0,0,0,1,0
9.0,69.0,55.0,24.0,612.0,2009.0,5.0,0,0,0,0,1,1,0
5.0,13.0,11.0,13.0,20.0,2015.0,3.0,1,0,0,0,0,0,0
5.0,58.0,498.0,15.0,22.0,2005.0,5.0,0,0,0,0,0,0,1
14.0,50.0,55.0,24.0,23.0,2015.0,16.0,0,0,0,0,0,0,0
1.0,9.0,260.0,52.0,27.0,2012.0,12.0,0,1,0,0,0,0,0
1.0,9.0,432.0,30.0,85.0,2007.0,0.0,0,0,0,0,1,1,0
7.0,17.0,530.0,9.0,42.0,2006.0,0.0,1,0,1,0,0,1,1
1.0,9.0,151.0,9.0,30.0,2007.0,0.0,0,0,0,0,0,0,1
3.0,3.0,55.0,3.0,13.0,2007.0,3.0,1,0,0,0,0,0,0
5.0,13.0,201.0,13.0,25.0,2011.0,3.0,0,0,0,0,1,0,0
1.0,9.0,141.0,9.0,25.0,2008.0,0.0,0,0,0,0,0,0,1
1.0,9.0,50.0,18.0,42.0,2013.0,12.0,0,0,0,1,1,0,1
1.0,9.0,50.0,8.0,19.0,2010.0,0.0,1,0,0,0,0,0,0
1.0,9.0,34.0,6.0,45.0,2008.0,0.0,0,0,0,0,1,0,0
7.0,40.0,315.0,139.0,15.0,2010.0,0.0,0,1,0,0,0,0,0
2.0,152.0,55.0,1.0,15.0,2005.0,4.0,1,0,0,0,0,0,0
5.0,83.0,531.0,226.0,15.0,2015.0,4.0,0,1,0,0,0,0,0
1.0,1.0,86.0,28.0,32.0,2014.0,1.0,1,0,0,0,0,0,0
3.0,33.0,55.0,61.0,10.0,2010.0,3.0,0,0,0,0,0,0,0
1.0,9.0,55.0,30.0,22.0,2009.0,0.0,0,0,0,0,1,0,0
1.0,15.0,108.0,24.0,39.0,2014.0,11.0,0,0,0,0,0,0,0
1.0,9.0,28.0,28.0,15.0,2007.0,0.0,0,0,0,0,0,0,0
1.0,9.0,30.0,12.0,28.0,2006.0,0.0,1,0,0,0,0,0,1
1.0,9.0,237.0,38.0,20.0,2010.0,0.0,0,0,0,0,1,0,0
7.0,22.0,532.0,161.0,25.0,2006.0,0.0,0,0,0,1,0,1,0
1.0,15.0,115.0,1.0,30.0,2009.0,1.0,0,0,0,0,0,1,0
1.0,9.0,20.0,17.0,38.0,2014.0,9.0,1,0,0,0,1,0,0
1.0,9.0,174.0,6.0,24.0,2014.0,9.0,1,0,0,0,1,0,0
15.0,187.0,55.0,9.0,50.0,2007.0,2.0,1,0,0,0,0,0,1
1.0,9.0,32.0,6.0,48.0,2014.0,12.0,0,0,0,0,0,0,0
1.0,1.0,86.0,38.0,23.0,2012.0,11.0,0,0,0,0,0,0,0
1.0,9.0,78.0,1.0,48.0,2010.0,0.0,1,0,0,0,1,0,0
5.0,32.0,163.0,26.0,30.0,2015.0,3.0,0,0,0,0,0,0,0
11.0,97.0,238.0,34.0,12.0,2003.0,0.0,1,0,0,0,0,0,0
8.0,106.0,256.0,53.0,10.0,2013.0,6.0,0,0,0,0,0,0,0
7.0,62.0,533.0,187.0,50.0,2006.0,8.0,1,0,0,0,0,0,0
11.0,23.0,27.0,30.0,43.0,2008.0,5.0,0,0,0,0,0,0,0
1.0,9.0,105.0,6.0,60.0,2012.0,9.0,1,0,0,0,0,0,0
1.0,9.0,33.0,71.0,30.0,2007.0,0.0,0,0,0,0,0,0,0
7.0,10.0,7.0,54.0,25.0,2003.0,0.0,0,0,0,0,0,0,0
3.0,3.0,55.0,61.0,33.0,2009.0,3.0,0,0,0,0,0,0,0
1.0,9.0,174.0,11.0,18.0,2011.0,0.0,1,0,0,0,1,0,0
5.0,8.0,534.0,8.0,25.0,2013.0,3.0,0,0,0,0,0,0,0
3.0,107.0,55.0,61.0,8.0,2015.0,3.0,0,0,0,0,1,0,0
5.0,11.0,140.0,12.0,18.0,2012.0,3.0,1,0,0,0,1,0,1
5.0,58.0,360.0,22.0,50.0,2014.0,5.0,0,1,0,0,0,0,1
5.0,18.0,535.0,11.0,13.0,2016.0,3.0,1,0,0,0,0,0,0
1.0,9.0,55.0,26.0,29.0,2014.0,12.0,0,0,0,0,0,0,0
1.0,60.0,55.0,9.0,15.0,2011.0,11.0,1,1,0,0,0,0,1
14.0,71.0,55.0,26.0,25.0,2011.0,3.0,0,1,0,0,0,0,0
1.0,9.0,250.0,30.0,70.0,2014.0,12.0,0,0,0,0,0,0,0
1.0,12.0,10.0,26.0,22.0,2012.0,0.0,0,1,0,0,0,0,0
7.0,10.0,196.0,9.0,20.0,2015.0,8.0,1,0,0,0,0,0,1
3.0,33.0,55.0,61.0,10.0,2015.0,3.0,0,0,0,0,0,0,0
1.0,15.0,90.0,29.0,38.0,2013.0,11.0,0,0,0,0,0,0,0
1.0,9.0,116.0,1.0,26.0,2007.0,0.0,0,0,0,0,1,0,0
1.0,9.0,32.0,6.0,44.0,2013.0,12.0,0,0,0,0,0,0,0
14.0,67.0,55.0,60.0,25.0,2010.0,3.0,0,0,0,0,0,0,0
1.0,9.0,28.0,6.0,45.0,2013.0,9.0,0,0,0,0,0,0,0
1.0,9.0,38.0,18.0,16.0,2011.0,0.0,0,0,0,0,0,0,1
1.0,9.0,177.0,8.0,7.0,2006.0,0.0,0,0,0,0,1,0,0
1.0,9.0,55.0,30.0,25.0,2011.0,0.0,0,0,0,0,0,0,0
7.0,16.0,265.0,129.0,18.0,2011.0,0.0,0,1,0,0,0,0,0
1.0,9.0,485.0,17.0,30.0,2008.0,0.0,1,0,0,0,1,0,0
7.0,10.0,17.0,9.0,25.0,2009.0,8.0,1,0,0,0,1,0,1
1.0,25.0,41.0,30.0,20.0,2007.0,2.0,1,0,0,0,0,0,0
14.0,67.0,55.0,60.0,23.0,2016.0,16.0,0,0,0,0,1,0,0
11.0,29.0,414.0,52.0,80.0,2005.0,5.0,0,0,0,0,0,0,0
1.0,9.0,151.0,8.0,20.0,2012.0,12.0,0,0,0,0,0,0,0
2.0,63.0,55.0,2.0,17.0,2012.0,4.0,1,0,0,0,0,0,0
3.0,3.0,55.0,3.0,25.0,2011.0,3.0,1,0,0,0,1,0,0
7.0,22.0,536.0,23.0,40.0,2013.0,8.0,1,0,0,0,0,0,0
5.0,8.0,229.0,6.0,25.0,2015.0,3.0,1,0,0,0,0,0,0
7.0,10.0,196.0,10.0,35.0,2010.0,8.0,1,1,0,0,0,0,0
15.0,171.0,55.0,211.0,14.0,2007.0,2.0,1,0,0,0,0,0,0
1.0,9.0,50.0,1.0,30.0,2004.0,0.0,0,0,0,0,1,0,0
5.0,28.0,45.0,33.0,90.0,2011.0,3.0,0,0,0,0,0,0,1
9.0,142.0,55.0,24.0,27.0,2006.0,5.0,0,0,0,0,0,0,0
1.0,9.0,351.0,26.0,19.0,2010.0,0.0,0,1,0,0,1,0,0
7.0,22.0,176.0,27.0,25.0,2011.0,8.0,0,0,0,0,0,0,0
1.0,9.0,38.0,9.0,14.0,2010.0,0.0,0,0,0,0,0,1,1
1.0,1.0,135.0,30.0,50.0,2014.0,1.0,0,0,0,0,0,0,0
1.0,9.0,50.0,6.0,35.0,2013.0,12.0,1,0,0,0,0,0,0
1.0,9.0,55.0,8.0,35.0,2012.0,0.0,0,0,0,0,0,0,0
1.0,9.0,8.0,8.0,11.0,2007.0,0.0,0,0,0,0,0,1,0
1.0,9.0,105.0,6.0,70.0,2011.0,0.0,1,0,0,0,0,0,0
4.0,38.0,55.0,8.0,40.0,2013.0,5.0,0,0,0,0,0,0,0
5.0,8.0,537.0,8.0,25.0,2014.0,3.0,0,0,0,0,0,0,0
7.0,22.0,29.0,27.0,59.0,2014.0,8.0,1,1,0,0,0,0,0
7.0,40.0,538.0,227.0,20.0,2016.0,8.0,0,1,0,0,0,0,0
1.0,15.0,43.0,6.0,45.0,2005.0,11.0,1,0,0,0,0,0,0
7.0,22.0,29.0,27.0,40.0,2008.0,0.0,1,0,0,0,0,1,0
9.0,24.0,55.0,24.0,22.0,2012.0,13.0,0,0,0,0,0,0,0
5.0,11.0,206.0,88.0,10.0,2011.0,3.0,0,0,0,0,0,0,1
1.0,9.0,183.0,228.0,27.0,2011.0,7.0,0,0,0,0,0,0,0
1.0,9.0,6.0,30.0,25.0,2005.0,0.0,0,0,0,0,0,1,0
1.0,1.0,1.0,9.0,12.0,0.0,1.0,0,0,0,0,0,1,1
1.0,9.0,177.0,8.0,15.0,2015.0,9.0,0,0,0,0,0,0,0
5.0,11.0,220.0,12.0,60.0,2014.0,3.0,1,0,0,0,0,0,1
1.0,1.0,35.0,30.0,48.0,2008.0,11.0,0,0,0,0,0,0,0
1.0,9.0,89.0,6.0,62.0,2012.0,9.0,1,0,1,0,1,0,0
7.0,10.0,67.0,54.0,22.0,2008.0,0.0,1,0,0,0,0,0,0
5.0,13.0,136.0,13.0,25.0,2011.0,3.0,1,0,0,0,1,0,0
8.0,19.0,80.0,53.0,10.0,2013.0,6.0,0,0,0,0,0,0,0
1.0,9.0,32.0,6.0,50.0,2014.0,12.0,0,0,1,0,0,0,0
1.0,9.0,157.0,8.0,50.0,2013.0,7.0,0,0,0,0,0,1,0
3.0,33.0,55.0,144.0,35.0,2008.0,3.0,1,0,0,0,0,0,0
1.0,15.0,14.0,12.0,15.0,2000.0,11.0,0,0,0,0,0,0,1
5.0,41.0,122.0,25.0,25.0,2014.0,3.0,0,0,0,0,0,0,0
1.0,1.0,1.0,91.0,28.0,2014.0,1.0,0,0,0,0,0,0,1
5.0,6.0,82.0,11.0,35.0,2011.0,3.0,1,0,0,0,0,0,0
1.0,9.0,55.0,30.0,38.0,2007.0,0.0,0,0,0,0,0,1,0
13.0,36.0,55.0,229.0,40.0,0.0,4.0,1,0,0,0,0,0,0
5.0,28.0,45.0,33.0,55.0,2011.0,3.0,1,1,1,0,0,0,1
1.0,1.0,1.0,30.0,30.0,0.0,1.0,1,0,0,0,0,0,0
7.0,40.0,138.0,83.0,18.0,0.0,0.0,0,0,0,0,0,0,1
5.0,83.0,209.0,8.0,12.0,2009.0,4.0,1,0,0,0,0,0,0
9.0,59.0,55.0,24.0,11.0,2014.0,13.0,0,0,0,0,0,1,0
1.0,9.0,55.0,30.0,40.0,2006.0,0.0,0,0,0,0,0,0,0
1.0,9.0,55.0,52.0,35.0,2012.0,12.0,0,0,0,0,0,0,0
7.0,10.0,7.0,10.0,74.0,2012.0,8.0,0,0,0,0,0,0,0
5.0,13.0,201.0,13.0,29.0,2006.0,3.0,0,0,0,0,0,1,0
1.0,9.0,28.0,8.0,25.0,2013.0,9.0,0,0,0,0,0,0,0
3.0,49.0,55.0,51.0,22.0,2010.0,3.0,0,0,0,0,0,0,0
7.0,10.0,322.0,9.0,28.0,2011.0,8.0,1,0,0,0,0,0,1
10.0,78.0,55.0,30.0,9.0,2010.0,6.0,0,0,0,0,0,0,0
9.0,24.0,55.0,24.0,50.0,2013.0,13.0,1,0,0,0,0,0,0
10.0,35.0,55.0,28.0,15.0,2011.0,6.0,0,0,0,0,0,0,0
7.0,10.0,196.0,10.0,25.0,2012.0,8.0,1,0,0,0,0,0,0
5.0,41.0,77.0,36.0,11.0,2016.0,3.0,1,0,0,0,0,0,1
13.0,36.0,55.0,28.0,15.0,2010.0,4.0,1,0,0,0,0,0,0
1.0,9.0,174.0,8.0,17.0,2012.0,0.0,0,0,0,0,0,0,0
8.0,106.0,401.0,26.0,8.0,2013.0,6.0,0,0,0,0,0,0,0
14.0,54.0,55.0,24.0,14.0,2007.0,3.0,0,1,0,0,0,0,0
11.0,29.0,112.0,230.0,20.0,2013.0,5.0,0,0,0,0,1,0,1
1.0,133.0,368.0,231.0,16.0,2008.0,0.0,0,0,0,0,1,0,0
5.0,6.0,82.0,11.0,17.0,2015.0,3.0,1,0,0,0,0,0,0
1.0,9.0,151.0,17.0,38.0,2013.0,12.0,1,0,0,0,0,0,0
5.0,58.0,230.0,15.0,18.0,2009.0,5.0,0,0,0,0,0,0,1
1.0,1.0,1.0,1.0,30.0,2010.0,11.0,0,0,0,0,0,0,0
1.0,9.0,263.0,26.0,39.0,2011.0,0.0,0,0,0,0,0,0,0
1.0,9.0,539.0,1.0,25.0,2004.0,0.0,0,0,0,0,0,0,0
1.0,9.0,174.0,8.0,21.0,0.0,0.0,0,0,0,0,0,0,0
5.0,37.0,71.0,24.0,18.0,2014.0,16.0,0,0,0,0,0,0,0
1.0,9.0,64.0,199.0,20.0,2006.0,0.0,0,0,0,0,0,1,1
5.0,11.0,152.0,28.0,10.0,2014.0,3.0,1,0,0,0,0,0,0
5.0,18.0,402.0,232.0,18.0,2016.0,3.0,0,0,0,0,0,0,0
10.0,56.0,55.0,30.0,15.0,2016.0,6.0,0,0,0,0,0,0,0
5.0,32.0,191.0,26.0,24.0,2012.0,3.0,0,0,0,0,0,0,0
1.0,15.0,312.0,8.0,22.0,2008.0,11.0,0,0,0,0,0,0,0
7.0,10.0,380.0,10.0,16.0,2013.0,8.0,1,0,0,0,0,0,0
1.0,9.0,38.0,17.0,23.0,2012.0,0.0,1,0,0,0,1,0,0
7.0,10.0,7.0,10.0,70.0,2012.0,8.0,0,0,0,0,1,0,0
7.0,17.0,69.0,175.0,35.0,2015.0,8.0,0,1,0,0,0,0,0
7.0,22.0,29.0,27.0,130.0,2014.0,8.0,0,0,0,0,0,0,0
10.0,78.0,55.0,28.0,10.0,2011.0,6.0,0,0,0,0,1,0,0
3.0,107.0,55.0,61.0,11.0,2012.0,3.0,0,0,0,0,1,0,0
6.0,7.0,4.0,233.0,8.0,2006.0,6.0,1,0,0,0,0,0,1
7.0,10.0,380.0,10.0,19.0,2015.0,8.0,1,0,0,0,0,0,0
1.0,25.0,31.0,28.0,40.0,2012.0,13.0,0,0,0,0,0,0,0
8.0,19.0,159.0,9.0,8.0,2006.0,6.0,0,0,0,0,0,1,1
1.0,9.0,188.0,25.0,28.0,2013.0,7.0,1,0,0,0,0,0,0
1.0,9.0,131.0,30.0,37.0,2012.0,12.0,1,0,0,0,0,0,0
7.0,10.0,17.0,54.0,15.0,2008.0,0.0,0,0,0,0,0,0,0
1.0,9.0,55.0,8.0,48.0,2005.0,0.0,0,0,0,0,0,0,0
3.0,3.0,55.0,234.0,32.0,2014.0,3.0,1,0,0,0,0,0,0
1.0,15.0,189.0,1.0,30.0,2007.0,11.0,0,0,0,0,0,0,0
4.0,177.0,55.0,6.0,70.0,2006.0,5.0,0,0,0,0,0,0,0
1.0,9.0,55.0,30.0,39.0,2011.0,12.0,1,0,0,0,0,0,0
1.0,1.0,496.0,235.0,35.0,2013.0,1.0,0,0,0,0,0,0,1
1.0,9.0,55.0,64.0,45.0,2008.0,0.0,0,0,0,0,0,0,0
5.0,41.0,122.0,142.0,16.0,2014.0,3.0,1,0,0,0,0,0,1
1.0,9.0,131.0,30.0,75.0,2004.0,0.0,0,0,0,0,1,0,0
5.0,41.0,540.0,88.0,25.0,2005.0,3.0,0,0,0,0,0,0,1
14.0,43.0,55.0,9.0,26.0,2011.0,16.0,0,0,0,0,0,0,1
1.0,9.0,116.0,64.0,29.0,2012.0,7.0,0,0,0,0,0,0,0
1.0,9.0,75.0,6.0,44.0,2010.0,9.0,1,0,0,0,0,0,0
1.0,15.0,47.0,8.0,28.0,2008.0,11.0,0,0,0,0,0,0,0
1.0,9.0,55.0,31.0,10.0,2012.0,0.0,0,0,0,0,0,0,0
5.0,11.0,292.0,88.0,25.0,2011.0,3.0,0,0,0,0,0,0,1
7.0,17.0,44.0,32.0,13.0,2010.0,0.0,0,0,0,0,0,0,0
5.0,58.0,541.0,1.0,49.0,2013.0,5.0,1,0,0,0,0,0,0
7.0,22.0,542.0,58.0,28.0,2015.0,8.0,1,0,0,0,0,0,0
1.0,9.0,64.0,8.0,35.0,2013.0,12.0,0,0,0,0,0,0,0
11.0,23.0,27.0,34.0,20.0,2005.0,0.0,0,0,0,0,0,0,0
5.0,83.0,543.0,11.0,14.0,2010.0,4.0,0,1,1,0,0,0,0
5.0,37.0,71.0,48.0,38.0,2012.0,16.0,0,0,0,0,1,0,0
9.0,24.0,55.0,24.0,40.0,2015.0,13.0,0,1,0,0,0,0,0
1.0,15.0,43.0,6.0,38.0,2014.0,11.0,1,0,0,0,0,0,0
1.0,1.0,1.0,30.0,26.0,2014.0,1.0,0,0,0,0,1,0,0
5.0,83.0,209.0,1.0,13.0,2006.0,0.0,1,0,0,0,0,0,0
1.0,9.0,34.0,6.0,58.0,2013.0,9.0,1,0,0,0,1,0,0
9.0,69.0,55.0,24.0,69.0,2013.0,13.0,0,1,0,0,1,0,0
8.0,19.0,190.0,19.0,15.0,2016.0,6.0,0,1,0,0,0,0,0
7.0,16.0,512.0,33.0,11.0,2011.0,11.0,0,0,0,0,1,1,1
1.0,9.0,38.0,85.0,22.0,2015.0,9.0,0,0,0,0,0,0,0
1.0,9.0,55.0,26.0,26.0,2014.0,12.0,0,1,0,0,0,0,0
1.0,1.0,86.0,24.0,13.0,2012.0,11.0,0,0,0,0,1,0,0
1.0,9.0,105.0,8.0,24.0,2007.0,0.0,0,0,0,0,0,1,0
5.0,32.0,374.0,26.0,14.0,2014.0,3.0,0,1,0,0,0,0,0
3.0,33.0,55.0,236.0,28.0,2013.0,3.0,0,0,0,0,0,0,0
5.0,83.0,544.0,22.0,25.0,0.0,4.0,0,0,0,0,1,0,1
7.0,62.0,352.0,237.0,20.0,2012.0,8.0,0,1,0,0,0,0,0
3.0,33.0,55.0,61.0,10.0,2014.0,3.0,0,0,0,0,0,0,0
3.0,34.0,55.0,238.0,14.0,2014.0,3.0,0,1,0,0,0,0,0
1.0,1.0,1.0,8.0,40.0,2014.0,1.0,0,0,0,0,0,1,0
8.0,19.0,80.0,73.0,19.0,2006.0,6.0,1,0,0,0,0,0,1
1.0,9.0,68.0,30.0,35.0,2007.0,0.0,0,0,0,0,1,0,0
1.0,1.0,1.0,12.0,39.0,2010.0,11.0,1,0,0,0,0,0,1
7.0,17.0,44.0,1.0,17.0,2007.0,0.0,0,0,0,0,0,0,0
5.0,6.0,338.0,9.0,20.0,2013.0,3.0,1,0,0,0,1,0,1
5.0,11.0,107.0,12.0,45.0,2011.0,3.0,1,0,0,0,0,0,1
5.0,13.0,11.0,13.0,25.0,2009.0,3.0,0,0,0,0,0,0,0
8.0,19.0,80.0,11.0,9.0,2009.0,6.0,0,0,1,0,0,0,0
1.0,9.0,20.0,9.0,21.0,2013.0,9.0,1,0,0,0,0,0,1
7.0,16.0,452.0,18.0,34.0,2002.0,0.0,0,0,1,0,1,0,1
1.0,1.0,1.0,28.0,35.0,2014.0,1.0,1,0,0,0,0,0,0
14.0,54.0,55.0,60.0,24.0,2015.0,16.0,0,0,0,0,0,0,0
1.0,44.0,55.0,9.0,32.0,2014.0,1.0,1,0,0,0,0,0,1
1.0,9.0,55.0,103.0,40.0,2012.0,12.0,0,1,0,0,0,0,0
1.0,9.0,55.0,30.0,90.0,2013.0,12.0,0,0,0,0,0,0,0
1.0,9.0,105.0,6.0,66.0,2015.0,9.0,0,1,0,0,0,0,0
9.0,20.0,55.0,6.0,37.0,2011.0,13.0,1,0,0,0,0,0,0
1.0,15.0,49.0,6.0,39.0,2014.0,11.0,0,0,0,0,0,0,0
7.0,22.0,321.0,148.0,14.0,2005.0,0.0,0,0,0,0,0,0,0
1.0,15.0,43.0,6.0,42.0,2009.0,11.0,1,0,0,0,0,0,0
5.0,58.0,391.0,1.0,58.0,2009.0,5.0,0,0,0,0,0,0,0
5.0,11.0,9.0,12.0,150.0,2014.0,3.0,1,0,0,0,0,0,1
10.0,47.0,55.0,9.0,40.0,2009.0,6.0,0,0,0,0,0,0,1
1.0,9.0,20.0,9.0,30.0,2009.0,0.0,0,0,0,0,0,0,1
10.0,78.0,55.0,28.0,10.0,2011.0,6.0,1,0,0,0,1,0,0
5.0,32.0,300.0,65.0,15.0,2016.0,3.0,0,0,0,0,0,0,0
7.0,10.0,7.0,10.0,60.0,2001.0,0.0,0,0,0,0,0,0,0
7.0,10.0,381.0,9.0,25.0,2004.0,0.0,0,0,0,0,1,0,1
1.0,1.0,1.0,1.0,30.0,2006.0,11.0,1,0,0,0,0,0,0
1.0,9.0,55.0,12.0,500.0,2006.0,0.0,1,0,0,0,0,0,1
1.0,9.0,38.0,9.0,11.0,2011.0,7.0,0,0,0,0,0,0,1
7.0,16.0,94.0,9.0,90.0,2010.0,8.0,0,0,0,0,1,0,1
10.0,26.0,55.0,9.0,35.0,2013.0,6.0,0,0,0,0,0,0,1
7.0,22.0,42.0,27.0,74.0,2011.0,8.0,1,0,1,0,0,1,0
8.0,14.0,21.0,18.0,11.0,2011.0,6.0,0,0,0,0,0,0,1
1.0,9.0,545.0,30.0,18.0,2013.0,9.0,1,0,0,0,0,0,0
3.0,33.0,55.0,61.0,35.0,2012.0,3.0,0,0,0,0,0,0,0
3.0,51.0,55.0,3.0,10.0,2015.0,3.0,1,0,0,0,0,0,0
1.0,9.0,30.0,6.0,12.0,1999.0,0.0,1,0,0,0,1,0,0
6.0,7.0,4.0,25.0,12.0,2009.0,6.0,0,0,0,0,0,0,0
1.0,9.0,38.0,6.0,12.0,2013.0,7.0,0,0,0,0,0,0,0
1.0,9.0,38.0,199.0,20.0,2011.0,0.0,0,0,0,0,0,0,1
21.0,188.0,546.0,71.0,20.0,2014.0,11.0,0,0,0,0,0,0,0
1.0,9.0,24.0,15.0,60.0,2013.0,9.0,0,0,0,0,1,0,1
1.0,15.0,49.0,8.0,45.0,2014.0,11.0,0,0,0,0,0,0,0
1.0,12.0,10.0,28.0,30.0,0.0,0.0,0,0,0,0,0,0,0
7.0,17.0,69.0,175.0,80.0,2012.0,8.0,0,0,0,0,0,0,0
1.0,9.0,55.0,30.0,37.0,2009.0,0.0,0,0,0,0,1,1,0
1.0,15.0,43.0,8.0,17.0,1999.0,0.0,0,0,0,0,1,0,0
10.0,21.0,55.0,8.0,8.0,1999.0,0.0,0,0,0,0,0,0,0
5.0,28.0,45.0,8.0,617.0,2006.0,3.0,0,1,0,0,0,0,0
1.0,15.0,43.0,6.0,60.0,2013.0,11.0,0,0,0,0,0,0,0
1.0,9.0,50.0,8.0,18.0,2013.0,12.0,0,1,0,0,0,0,0
1.0,25.0,41.0,9.0,25.0,2007.0,13.0,1,0,0,0,0,0,1
5.0,41.0,122.0,142.0,10.0,2012.0,3.0,1,0,0,0,1,0,1
5.0,18.0,19.0,26.0,13.0,2013.0,3.0,0,1,0,0,1,0,0
1.0,9.0,55.0,30.0,80.0,2014.0,12.0,0,0,0,0,0,0,0
2.0,160.0,55.0,28.0,18.0,2000.0,0.0,0,0,0,0,0,0,0
1.0,15.0,43.0,48.0,18.0,2001.0,6.0,0,1,0,0,0,0,0
1.0,9.0,78.0,6.0,50.0,2013.0,9.0,1,0,0,0,0,0,0
